IDfg,Season,Name,Team,Age,IBB,SO,SB,BU,BABIP,IFH%,WAR,Spd,PH,CB%,O-Contact%,wGDP,Oppo%,OBP+,SLG+,Pull%+,Soft%+,Hard%+,L-WAR
778,2005,Vladimir Guerrero,LAA,0.42307692307692313,0.21666666666666667,0.18604651162790697,0.16666666666666666,0.0,0.49402390438247024,0.2603305785123967,0.5403726708074534,0.5051546391752577,0.024096385542168676,0.2058823529411764,0.6517341040462428,0.4814814814814814,0.35120643431635407,0.5238095238095238,0.5971223021582734,0.5948275862068966,0.3651685393258427,0.6258503401360543,0.5403726708074534
778,2006,Vladimir Guerrero,LAA,0.46153846153846145,0.20833333333333334,0.27906976744186046,0.1923076923076923,0.0,0.6055776892430279,0.18595041322314051,0.4285714285714286,0.3814432989690721,0.0,0.26470588235294124,0.6734104046242775,0.4814814814814814,0.23324396782841844,0.46825396825396826,0.5467625899280575,0.6293103448275862,0.5449438202247191,0.5442176870748299,0.4285714285714286
778,2007,Vladimir Guerrero,LAA,0.5,0.23333333333333334,0.25116279069767444,0.02564102564102564,0.0,0.5936254980079682,0.3305785123966943,0.4099378881987578,0.1958762886597938,0.0,0.3088235294117646,0.634393063583815,0.47222222222222215,0.2573726541554962,0.5238095238095238,0.5683453237410072,0.5172413793103449,0.4438202247191011,0.5034013605442177,0.4099378881987578
778,2008,Vladimir Guerrero,LAA,0.5384615384615385,0.13333333333333333,0.3209302325581395,0.0641025641025641,0.0,0.5418326693227092,0.1694214876033054,0.32919254658385094,0.3814432989690721,0.0,0.375,0.6907514450867052,0.12962962962962954,0.36997319034852566,0.4444444444444444,0.5323741007194245,0.5,0.3202247191011236,0.5986394557823129,0.32919254658385094
778,2009,Vladimir Guerrero,LAA,0.5769230769230769,0.025,0.22325581395348837,0.02564102564102564,0.0,0.5498007968127491,0.11983471074380125,0.2422360248447205,0.34020618556701027,0.060240963855421686,0.3161764705882353,0.7355491329479769,0.32407407407407407,0.423592493297587,0.3650793650793651,0.4100719424460431,0.4224137931034483,0.5337078651685393,0.44897959183673464,0.2422360248447205
778,2010,Vladimir Guerrero,TEX,0.6153846153846154,0.041666666666666664,0.24186046511627907,0.05128205128205128,0.0,0.4661354581673306,0.1694214876033054,0.27950310559006214,0.24742268041237112,0.08433734939759037,0.2058823529411764,0.7095375722543353,0.36111111111111105,0.22252010723860588,0.4126984126984127,0.5179856115107915,0.5172413793103449,0.3707865168539326,0.6054421768707482,0.27950310559006214
785,2012,Todd Frazier,CIN,0.26923076923076916,0.008333333333333333,0.4418604651162791,0.038461538461538464,0.011235955056179775,0.5617529880478088,0.0371900826446281,0.36645962732919257,0.4742268041237113,0.1566265060240964,0.4411764705882353,0.6473988439306358,0.5555555555555555,0.3029490616621983,0.38095238095238093,0.5035971223021583,0.5431034482758621,0.33707865168539325,0.4965986394557823,0.36645962732919257
785,2013,Todd Frazier,CIN,0.3076923076923077,0.008333333333333333,0.5441860465116279,0.07692307692307693,0.033707865168539325,0.37450199203187273,0.19421487603305787,0.391304347826087,0.37113402061855666,0.07228915662650603,0.24264705882352944,0.6040462427745664,0.4629629629629629,0.2949061662198394,0.3492063492063492,0.3741007194244604,0.5775862068965517,0.3932584269662921,0.5034013605442177,0.391304347826087
785,2014,Todd Frazier,CIN,0.34615384615384626,0.016666666666666666,0.6093023255813953,0.2564102564102564,0.011235955056179775,0.5338645418326694,0.347107438016529,0.49068322981366463,0.4639175257731958,0.012048192771084338,0.34558823529411764,0.5679190751445086,0.5925925925925926,0.35120643431635407,0.4126984126984127,0.4748201438848921,0.43965517241379315,0.3932584269662921,0.5578231292517006,0.49068322981366463
785,2015,Todd Frazier,CIN,0.3846153846153846,0.025,0.6,0.16666666666666666,0.0449438202247191,0.38247011952191257,0.28099173553719015,0.4782608695652174,0.37113402061855666,0.024096385542168676,0.3161764705882353,0.6098265895953757,0.5185185185185185,0.25201072386059004,0.33333333333333337,0.5107913669064748,0.6637931034482759,0.4325842696629213,0.6394557823129251,0.4782608695652174
785,2016,Todd Frazier,CHW,0.42307692307692313,0.008333333333333333,0.7209302325581395,0.1923076923076923,0.02247191011235955,0.24302788844621515,0.16115702479338845,0.4099378881987578,0.40206185567010305,0.0,0.5367647058823521,0.5578034682080923,0.5833333333333333,0.30026809651474556,0.32539682539682546,0.43165467625899284,0.6465517241379309,0.4831460674157303,0.45578231292517,0.38509316770186336
785,2017,Todd Frazier,- - -,0.46153846153846145,0.016666666666666666,0.5441860465116279,0.05128205128205128,0.0,0.20318725099601598,0.23966942148760292,0.4037267080745342,0.3092783505154639,0.03614457831325302,0.23529411764705888,0.6575144508670518,0.5277777777777777,0.2734584450402147,0.4206349206349206,0.3597122302158274,0.6551724137931035,0.5617977528089887,0.4625850340136054,0.4099378881987578
785,2018,Todd Frazier,NYM,0.5,0.008333333333333333,0.48372093023255813,0.11538461538461538,0.0,0.26294820717131473,0.3057851239669422,0.31677018633540377,0.37113402061855666,0.060240963855421686,0.41176470588235303,0.6358381502890171,0.537037037037037,0.22788203753351227,0.31746031746031744,0.30935251798561153,0.689655172413793,0.4044943820224719,0.5510204081632653,0.2981366459627329
791,2003,Brandon Phillips,CLE,0.11538461538461542,0.0,0.3209302325581395,0.05128205128205128,0.10112359550561797,0.28685258964143434,0.12396694214876033,0.16149068322981366,0.36082474226804123,0.03614457831325302,0.5882352941176471,0.2601156069364162,0.4444444444444444,0.3967828418230565,0.15873015873015872,0.1654676258992806,0.48275862068965514,0.5280898876404494,0.26530612244897955,0.16149068322981366
791,2006,Brandon Phillips,CIN,0.23076923076923073,0.025,0.37209302325581395,0.3205128205128205,0.12359550561797752,0.49800796812749015,0.18181818181818182,0.2981366459627329,0.5463917525773196,0.060240963855421686,0.38970588235294046,0.3945086705202312,0.33333333333333326,0.4209115281501343,0.33333333333333337,0.33812949640287765,0.4051724137931034,0.2584269662921348,0.48299319727891155,0.2981366459627329
791,2007,Brandon Phillips,CIN,0.26923076923076916,0.03333333333333333,0.46976744186046515,0.41025641025641024,0.06741573033707865,0.5139442231075698,0.32644628099173556,0.4844720496894411,0.7010309278350516,0.03614457831325302,0.38970588235294046,0.45231213872832365,0.20370370370370366,0.5254691689008044,0.3492063492063492,0.43884892086330934,0.4051724137931034,0.4719101123595505,0.510204081632653,0.4844720496894411
791,2008,Brandon Phillips,CIN,0.3076923076923077,0.05,0.3953488372093023,0.2948717948717949,0.02247191011235955,0.40637450199203207,0.30165289256198347,0.3788819875776398,0.6494845360824743,0.012048192771084338,0.38970588235294046,0.43641618497109824,0.4629629629629629,0.5415549597855229,0.30952380952380953,0.3884892086330935,0.4137931034482759,0.398876404494382,0.5238095238095237,0.3788819875776398
791,2009,Brandon Phillips,CIN,0.34615384615384626,0.025,0.3116279069767442,0.3205128205128205,0.0449438202247191,0.43426294820717126,0.2892561983471075,0.3788819875776398,0.577319587628866,0.03614457831325302,0.4191176470588228,0.5939306358381502,0.37037037037037035,0.4530831099195712,0.3492063492063492,0.4028776978417266,0.43103448275862066,0.33707865168539325,0.510204081632653,0.3788819875776398
791,2010,Brandon Phillips,CIN,0.3846153846153846,0.008333333333333333,0.3488372093023256,0.20512820512820512,0.10112359550561797,0.4701195219123505,0.2520661157024794,0.4472049689440994,0.5463917525773196,0.012048192771084338,0.44852941176470584,0.6907514450867052,0.47222222222222215,0.512064343163539,0.373015873015873,0.3884892086330935,0.31896551724137934,0.3707865168539326,0.4693877551020408,0.4472049689440994
791,2011,Brandon Phillips,CIN,0.42307692307692313,0.025,0.3581395348837209,0.1794871794871795,0.06741573033707865,0.5856573705179283,0.29338842975206614,0.5465838509316772,0.45360824742268036,0.012048192771084338,0.5294117647058816,0.6791907514450866,0.4351851851851851,0.5844504021447721,0.4365079365079365,0.45323741007194246,0.3017241379310345,0.3764044943820224,0.5374149659863945,0.5465838509316772
791,2012,Brandon Phillips,CIN,0.46153846153846145,0.016666666666666666,0.3302325581395349,0.1923076923076923,0.033707865168539325,0.4900398406374503,0.29338842975206614,0.4161490683229814,0.5051546391752577,0.024096385542168676,0.6102941176470589,0.7008670520231213,0.3518518518518518,0.5227882037533513,0.3571428571428571,0.3884892086330935,0.4137931034482759,0.5056179775280899,0.3945578231292517,0.4161490683229814
791,2013,Brandon Phillips,CIN,0.5,0.05,0.41860465116279066,0.0641025641025641,0.056179775280898875,0.42231075697211173,0.22314049586776863,0.3788819875776398,0.37113402061855666,0.0,0.3161764705882353,0.6286127167630056,0.5277777777777777,0.4504021447721181,0.3412698412698413,0.35251798561151076,0.3017241379310345,0.4213483146067416,0.41496598639455773,0.3788819875776398
791,2014,Brandon Phillips,CIN,0.5384615384615385,0.008333333333333333,0.3069767441860465,0.02564102564102564,0.02247191011235955,0.4900398406374503,0.14049586776859507,0.2981366459627329,0.1752577319587629,0.0,0.44852941176470584,0.6517341040462428,0.4814814814814814,0.4530831099195712,0.3412698412698413,0.31654676258992803,0.31896551724137934,0.5393258426966292,0.4285714285714285,0.2981366459627329
791,2015,Brandon Phillips,CIN,0.5769230769230769,0.008333333333333333,0.27906976744186046,0.2948717948717949,0.02247191011235955,0.5577689243027889,0.28099173553719015,0.36645962732919257,0.5463917525773196,0.08433734939759037,0.3382352941176471,0.671965317919075,0.47222222222222215,0.5335120643431637,0.38095238095238093,0.33093525179856115,0.4051724137931034,0.4044943820224719,0.34013605442176864,0.36645962732919257
791,2016,Brandon Phillips,CIN,0.6153846153846154,0.025,0.27906976744186046,0.1794871794871795,0.033707865168539325,0.5458167330677292,0.21900826446280994,0.1863354037267081,0.44329896907216493,0.0,0.3308823529411764,0.6950867052023122,0.3796296296296296,0.5040214477211797,0.3492063492063492,0.34532374100719426,0.35344827586206895,0.5,0.346938775510204,0.2670807453416149
795,2002,Brian Schneider,MON,0.23076923076923073,0.06666666666666667,0.15348837209302324,0.01282051282051282,0.02247191011235955,0.5737051792828686,0.1694214876033054,0.2670807453416149,0.3092783505154639,0.08433734939759037,0.4338235294117647,0.5289017341040463,0.4814814814814814,0.35120643431635407,0.373015873015873,0.4172661870503597,0.5517241379310345,0.3033707865168539,0.44217687074829926,0.2670807453416149
795,2003,Brian Schneider,MON,0.26923076923076916,0.06666666666666667,0.3116279069767442,0.0,0.02247191011235955,0.37450199203187273,0.09504132231404959,0.24844720496894412,0.21649484536082475,0.10843373493975904,0.49999999999999933,0.4624277456647399,0.36111111111111105,0.18766756032171605,0.3015873015873016,0.2949640287769784,0.6551724137931035,0.3595505617977528,0.33333333333333326,0.24844720496894412
795,2004,Brian Schneider,MON,0.3076923076923077,0.08333333333333333,0.2558139534883721,0.0,0.056179775280898875,0.39840637450199223,0.14049586776859507,0.34161490683229817,0.21649484536082475,0.060240963855421686,0.3088235294117646,0.6632947976878613,0.5462962962962963,0.37265415549597875,0.33333333333333337,0.2949640287769784,0.5689655172413793,0.4044943820224719,0.4965986394557823,0.34161490683229817
795,2005,Brian Schneider,WSN,0.34615384615384626,0.058333333333333334,0.18604651162790697,0.01282051282051282,0.0449438202247191,0.43426294820717126,0.19421487603305787,0.36645962732919257,0.23711340206185566,0.0963855421686747,0.3308823529411764,0.3453757225433526,0.5185185185185185,0.3083109919571048,0.3492063492063492,0.33093525179856115,0.5948275862068966,0.4719101123595505,0.3605442176870748,0.36645962732919257
795,2006,Brian Schneider,WSN,0.3846153846153846,0.08333333333333333,0.2744186046511628,0.02564102564102564,0.033707865168539325,0.47808764940239035,0.1528925619834711,0.2298136645962733,0.1443298969072165,0.060240963855421686,0.3382352941176471,0.4508670520231214,0.4444444444444444,0.29758713136729215,0.31746031746031744,0.1726618705035971,0.603448275862069,0.6910112359550562,0.4013605442176871,0.2298136645962733
795,2007,Brian Schneider,WSN,0.42307692307692313,0.058333333333333334,0.22325581395348837,0.0,0.056179775280898875,0.3187250996015937,0.07024793388429754,0.24844720496894412,0.11340206185567009,0.07228915662650603,0.23529411764705888,0.5390173410404623,0.4259259259259259,0.37533512064343183,0.33333333333333337,0.19424460431654672,0.4913793103448276,0.4157303370786517,0.3877551020408163,0.24844720496894412
798,2002,Fernando Tatis,MON,0.3076923076923077,0.008333333333333333,0.38139534883720927,0.02564102564102564,0.011235955056179775,0.3227091633466136,0.19421487603305787,0.16149068322981366,0.25773195876288657,0.13253012048192772,0.7573529411764706,0.2673410404624278,0.3796296296296296,0.5522788203753353,0.2857142857142857,0.31654676258992803,0.3879310344827587,0.4101123595505618,0.45578231292517,0.16149068322981366
798,2008,Fernando Tatis,NYM,0.5384615384615385,0.025,0.2372093023255814,0.038461538461538464,0.0,0.6693227091633468,0.5454545454545455,0.2919254658385093,0.36082474226804123,0.24096385542168675,0.3088235294117646,0.5578034682080923,0.5092592592592592,0.28686327077748014,0.4444444444444444,0.45323741007194246,0.4655172413793104,0.4213483146067416,0.38095238095238093,0.2919254658385093
802,2002,Jose Vidro,MON,0.3076923076923077,0.008333333333333333,0.28837209302325584,0.02564102564102564,0.16853932584269662,0.6175298804780879,0.3140495867768595,0.4782608695652174,0.36082474226804123,0.012048192771084338,0.375,0.7008670520231213,0.5648148148148148,0.49597855227882054,0.46031746031746035,0.4748201438848921,0.3275862068965517,0.4831460674157303,0.4965986394557823,0.4782608695652174
802,2003,Jose Vidro,MON,0.34615384615384626,0.05,0.19534883720930232,0.038461538461538464,0.06741573033707865,0.5697211155378487,0.28099173553719015,0.4099378881987578,0.22680412371134018,0.08433734939759037,0.23529411764705888,0.7933526011560692,0.4351851851851851,0.5683646112600536,0.5,0.42446043165467623,0.3275862068965517,0.4101123595505618,0.3537414965986394,0.4099378881987578
802,2004,Jose Vidro,MON,0.3846153846153846,0.058333333333333334,0.16279069767441862,0.038461538461538464,0.07865168539325842,0.49800796812749015,0.19834710743801656,0.26086956521739135,0.22680412371134018,0.024096385542168676,0.26470588235294124,0.8078034682080923,0.36111111111111105,0.5174262734584452,0.4365079365079365,0.3884892086330935,0.3879310344827587,0.3764044943820224,0.34013605442176864,0.26086956521739135
802,2005,Jose Vidro,WSN,0.42307692307692313,0.025,0.10232558139534884,0.0,0.0449438202247191,0.43027888446215135,0.06611570247933884,0.2857142857142857,0.22680412371134018,0.0963855421686747,0.125,0.6040462427745664,0.4814814814814814,0.47989276139410203,0.373015873015873,0.35251798561151076,0.4137931034482759,0.3707865168539326,0.4285714285714285,0.2857142857142857
802,2006,Jose Vidro,WSN,0.46153846153846145,0.025,0.18604651162790697,0.01282051282051282,0.011235955056179775,0.5298804780876495,0.19008264462809918,0.2173913043478261,0.23711340206185566,0.12048192771084337,0.19852941176470584,0.7153179190751444,0.4259259259259259,0.37265415549597875,0.38888888888888895,0.2805755395683453,0.4482758620689655,0.550561797752809,0.34013605442176864,0.2173913043478261
802,2007,Jose Vidro,SEA,0.5,0.041666666666666664,0.22790697674418603,0.0,0.06741573033707865,0.6454183266932273,0.2603305785123967,0.2732919254658385,0.1443298969072165,0.12048192771084337,0.17647058823529416,0.7471098265895952,0.38888888888888884,0.40750670241286885,0.46825396825396826,0.30935251798561153,0.3793103448275862,0.3932584269662921,0.4693877551020408,0.2732919254658385
804,2002,Brad Wilkerson,MON,0.23076923076923073,0.058333333333333334,0.7116279069767442,0.08974358974358974,0.12359550561797752,0.6892430278884462,0.12396694214876033,0.3229813664596274,0.5567010309278351,0.10843373493975904,0.5073529411764706,0.4725433526011559,0.6388888888888888,0.4182305630026812,0.4444444444444444,0.43884892086330934,0.5,0.348314606741573,0.5714285714285714,0.3229813664596274
804,2003,Brad Wilkerson,MON,0.26923076923076916,0.0,0.6837209302325581,0.16666666666666666,0.0449438202247191,0.6892430278884462,0.1487603305785124,0.453416149068323,0.4742268041237113,0.024096385542168676,0.3382352941176471,0.5144508670520231,0.7499999999999999,0.4450402144772119,0.46825396825396826,0.4172661870503597,0.43965517241379315,0.3033707865168539,0.5238095238095237,0.453416149068323
804,2004,Brad Wilkerson,MON,0.3076923076923077,0.06666666666666667,0.6697674418604651,0.16666666666666666,0.10112359550561797,0.4661354581673306,0.12809917355371903,0.5217391304347827,0.4639175257731958,0.03614457831325302,0.2720588235294118,0.7528901734104045,0.6296296296296295,0.3941018766756034,0.4444444444444444,0.46043165467625896,0.5172413793103449,0.32584269662921345,0.6326530612244897,0.5217391304347827
804,2005,Brad Wilkerson,WSN,0.34615384615384626,0.075,0.6465116279069767,0.10256410256410256,0.11235955056179775,0.5577689243027889,0.19421487603305787,0.36024844720496896,0.4742268041237113,0.03614457831325302,0.1470588235294118,0.3265895953757225,0.5925925925925926,0.512064343163539,0.40476190476190477,0.32374100719424465,0.43103448275862066,0.3539325842696629,0.5442176870748299,0.36024844720496896
804,2006,Brad Wilkerson,TEX,0.3846153846153846,0.008333333333333333,0.5023255813953488,0.038461538461538464,0.056179775280898875,0.4661354581673306,0.23140495867768554,0.1987577639751553,0.5257731958762887,0.012048192771084338,0.38235294117647056,0.4595375722543352,0.6759259259259258,0.40750670241286885,0.2936507936507936,0.33093525179856115,0.5,0.3089887640449438,0.5238095238095237,0.1987577639751553
804,2007,Brad Wilkerson,TEX,0.42307692307692313,0.0,0.4604651162790698,0.05128205128205128,0.0898876404494382,0.3944223107569723,0.18595041322314051,0.26086956521739135,0.422680412371134,0.08433734939759037,0.3161764705882353,0.5303468208092484,0.6851851851851851,0.3083109919571048,0.32539682539682546,0.43165467625899284,0.5517241379310345,0.3426966292134831,0.5442176870748299,0.26086956521739135
818,2002,Jason Giambi,NYY,0.46153846153846145,0.03333333333333333,0.48372093023255813,0.02564102564102564,0.0,0.6095617529880478,0.2644628099173554,0.6211180124223603,0.26804123711340205,0.0,0.38970588235294046,0.43641618497109824,0.5555555555555555,0.4182305630026812,0.619047619047619,0.6546762589928059,0.47413793103448276,0.3932584269662921,0.8027210884353742,0.6211180124223603
818,2003,Jason Giambi,NYY,0.5,0.075,0.6139534883720931,0.02564102564102564,0.0,0.33466135458167334,0.2685950413223141,0.5217391304347827,0.18556701030927833,0.024096385542168676,0.34558823529411764,0.2601156069364162,0.7407407407407407,0.3994638069705096,0.5555555555555556,0.525179856115108,0.48275862068965514,0.4213483146067416,0.727891156462585,0.5217391304347827
818,2004,Jason Giambi,NYY,0.5384615384615385,0.008333333333333333,0.25116279069767444,0.0,0.0,0.19123505976095623,0.20247933884297523,0.2111801242236025,0.11340206185567009,0.060240963855421686,0.26470588235294124,0.4783236994219653,0.5833333333333333,0.4343163538873997,0.38095238095238093,0.2661870503597122,0.5517241379310345,0.4719101123595505,0.47619047619047616,0.2111801242236025
818,2005,Jason Giambi,NYY,0.5769230769230769,0.041666666666666664,0.46976744186046515,0.0,0.033707865168539325,0.4661354581673306,0.08264462809917357,0.47204968944099385,0.08247422680412371,0.04819277108433735,0.24264705882352944,0.3164739884393063,0.7407407407407407,0.23592493297587153,0.634920634920635,0.5467625899280575,0.7327586206896551,0.5056179775280899,0.7074829931972788,0.47204968944099385
818,2006,Jason Giambi,NYY,0.6153846153846154,0.1,0.45581395348837206,0.02564102564102564,0.0,0.2788844621513945,0.15702479338842976,0.3975155279503106,0.23711340206185566,0.04819277108433735,0.3088235294117646,0.5260115606936415,0.6296296296296295,0.19839142091152834,0.5396825396825397,0.5611510791366907,0.6551724137931035,0.4943820224719101,0.6122448979591836,0.3975155279503106
818,2007,Jason Giambi,NYY,0.6538461538461537,0.016666666666666666,0.2697674418604651,0.01282051282051282,0.0,0.350597609561753,0.0743801652892562,0.25465838509316774,0.1752577319587629,0.16867469879518074,0.28676470588235303,0.4725433526011559,0.7407407407407407,0.3270777479892763,0.4126984126984127,0.3741007194244604,0.6465517241379309,0.4831460674157303,0.4625850340136054,0.25465838509316774
818,2008,Jason Giambi,NYY,0.6923076923076923,0.041666666666666664,0.4790697674418605,0.02564102564102564,0.0,0.2988047808764941,0.2851239669421488,0.36024844720496896,0.23711340206185566,0.08433734939759037,0.40441176470588236,0.49277456647398843,0.7037037037037036,0.32171581769437013,0.46031746031746035,0.4964028776978417,0.6724137931034483,0.4550561797752809,0.7346938775510203,0.36024844720496896
818,2009,Jason Giambi,- - -,0.7307692307692308,0.008333333333333333,0.33488372093023255,0.0,0.0,0.21115537848605592,0.2851239669421488,0.2111801242236025,0.12371134020618556,0.20481927710843376,0.3088235294117646,0.43063583815028894,0.6481481481481481,0.27613941018766747,0.38888888888888895,0.2805755395683453,0.5862068965517241,0.348314606741573,0.6258503401360543,0.2111801242236025
818,2010,Jason Giambi,COL,0.7692307692307692,0.041666666666666664,0.1813953488372093,0.02564102564102564,0.0,0.45418326693227085,0.0,0.20496894409937888,0.23711340206185566,0.5301204819277109,0.0514705882352941,0.49855491329479773,0.5462962962962963,0.42895442359249353,0.4841269841269841,0.33093525179856115,0.47413793103448276,0.1629213483146067,0.48299319727891155,0.20496894409937888
826,2002,Derek Jeter,NYY,0.34615384615384626,0.016666666666666666,0.49302325581395345,0.41025641025641024,0.10112359550561797,0.6414342629482074,0.2851239669421488,0.5341614906832299,0.5670103092783505,0.0,0.3308823529411764,0.5,0.4907407407407407,0.6193029490616622,0.46825396825396826,0.35251798561151076,0.3275862068965517,0.398876404494382,0.36734693877551017,0.5341614906832299
826,2003,Derek Jeter,NYY,0.3846153846153846,0.016666666666666666,0.37209302325581395,0.14102564102564102,0.1348314606741573,0.8127490039840638,0.27272727272727276,0.4658385093167702,0.5154639175257731,0.012048192771084338,0.25735294117647056,0.4436416184971098,0.5185185185185185,0.5576407506702414,0.5158730158730159,0.3956834532374101,0.36206896551724144,0.3146067415730337,0.4897959183673469,0.4658385093167702
826,2004,Derek Jeter,NYY,0.42307692307692313,0.008333333333333333,0.4232558139534884,0.2948717948717949,0.2696629213483146,0.5577689243027889,0.3388429752066112,0.5031055900621119,0.5463917525773196,0.0,0.2720588235294118,0.5072254335260116,0.4444444444444444,0.5281501340482575,0.40476190476190477,0.42446043165467623,0.39655172413793105,0.449438202247191,0.510204081632653,0.5031055900621119
826,2005,Derek Jeter,NYY,0.46153846153846145,0.025,0.5069767441860465,0.1794871794871795,0.1348314606741573,0.7011952191235059,0.3223140495867769,0.4844720496894411,0.5360824742268041,0.0,0.17647058823529416,0.4277456647398844,0.47222222222222215,0.6595174262734584,0.5158730158730159,0.4028776978417266,0.3362068965517242,0.4662921348314606,0.5510204081632653,0.4844720496894411
826,2006,Derek Jeter,NYY,0.5,0.03333333333333333,0.4372093023255814,0.4358974358974359,0.1348314606741573,0.860557768924303,0.359504132231405,0.5900621118012422,0.6288659793814433,0.0,0.2794117647058817,0.4508670520231214,0.6851851851851851,0.5656836461126007,0.5555555555555556,0.43165467625899284,0.31034482758620696,0.3820224719101123,0.564625850340136,0.5900621118012422
826,2007,Derek Jeter,NYY,0.5384615384615385,0.025,0.42790697674418604,0.1923076923076923,0.07865168539325842,0.7649402390438248,0.4380165289256199,0.4347826086956522,0.48453608247422675,0.024096385542168676,0.16176470588235298,0.5823699421965317,0.40740740740740733,0.45844504021447735,0.4920634920634921,0.4100719424460431,0.36206896551724144,0.2191011235955056,0.6054421768707482,0.4347826086956522
826,2008,Derek Jeter,NYY,0.5769230769230769,0.0,0.3581395348837209,0.14102564102564102,0.10112359550561797,0.6294820717131476,0.359504132231405,0.422360248447205,0.4639175257731958,0.0,0.2941176470588236,0.6791907514450866,0.2222222222222222,0.6863270777479893,0.4365079365079365,0.33812949640287765,0.23275862068965514,0.3932584269662921,0.4693877551020408,0.422360248447205
826,2009,Derek Jeter,NYY,0.6153846153846154,0.03333333333333333,0.38139534883720927,0.3846153846153846,0.07865168539325842,0.7689243027888447,0.29338842975206614,0.6273291925465839,0.5051546391752577,0.012048192771084338,0.0955882352941177,0.6315028901734103,0.31481481481481477,0.5495978552278822,0.5396825396825397,0.4172661870503597,0.2844827586206896,0.3820224719101123,0.44217687074829926,0.6273291925465839
826,2010,Derek Jeter,NYY,0.6538461538461537,0.03333333333333333,0.45581395348837206,0.23076923076923075,0.06741573033707865,0.5258964143426296,0.2975206611570248,0.35403726708074534,0.5567010309278351,0.024096385542168676,0.13235294117647062,0.6893063583815027,0.24999999999999994,0.6300268096514745,0.40476190476190477,0.2949640287769784,0.24137931034482762,0.33146067415730335,0.37414965986394555,0.35403726708074534
826,2011,Derek Jeter,NYY,0.6923076923076923,0.0,0.3395348837209302,0.20512820512820512,0.12359550561797752,0.6414342629482074,0.3429752066115703,0.3478260869565218,0.5670103092783505,0.0,0.15441176470588236,0.7427745664739884,0.5462962962962963,0.5201072386058982,0.45238095238095244,0.32374100719424465,0.24137931034482762,0.5112359550561798,0.33333333333333326,0.3478260869565218
826,2012,Derek Jeter,NYY,0.7307692307692308,0.008333333333333333,0.38139534883720927,0.11538461538461538,0.15730337078651685,0.6852589641434262,0.3388429752066112,0.4161490683229814,0.3298969072164948,0.0,0.11764705882352944,0.7471098265895952,0.287037037037037,0.5522788203753353,0.47619047619047616,0.3884892086330935,0.22413793103448276,0.33146067415730335,0.3197278911564625,0.4161490683229814
828,2002,Nick Johnson,NYY,0.15384615384615385,0.041666666666666664,0.41860465116279066,0.01282051282051282,0.033707865168539325,0.4621513944223107,0.06611570247933884,0.24844720496894412,0.2061855670103093,0.03614457831325302,0.41176470588235303,0.3338150289017341,0.41666666666666663,0.4852546916890082,0.4126984126984127,0.32374100719424465,0.5172413793103449,0.4325842696629213,0.5034013605442177,0.24844720496894412
828,2003,Nick Johnson,NYY,0.1923076923076923,0.03333333333333333,0.22790697674418603,0.0641025641025641,0.0449438202247191,0.5258964143426296,0.03305785123966942,0.35403726708074534,0.3092783505154639,0.07228915662650603,0.36764705882352944,0.3930635838150288,0.537037037037037,0.6380697050938338,0.5793650793650794,0.43165467625899284,0.25,0.4157303370786517,0.5238095238095237,0.35403726708074534
828,2004,Nick Johnson,MON,0.23076923076923073,0.016666666666666666,0.2325581395348837,0.07692307692307693,0.0,0.49402390438247024,0.17768595041322316,0.2422360248447205,0.34020618556701027,0.024096385542168676,0.36764705882352944,0.7109826589595374,0.5277777777777777,0.6005361930294908,0.4126984126984127,0.2949640287769784,0.2931034482758621,0.348314606741573,0.36734693877551017,0.2422360248447205
828,2005,Nick Johnson,WSN,0.26923076923076916,0.06666666666666667,0.3674418604651163,0.038461538461538464,0.033707865168539325,0.613545816733068,0.10330578512396696,0.47204968944099385,0.31958762886597936,0.03614457831325302,0.2058823529411764,0.34826589595375723,0.45370370370370366,0.4101876675603216,0.5317460317460317,0.44604316546762596,0.4568965517241379,0.3146067415730337,0.6258503401360543,0.47204968944099385
828,2006,Nick Johnson,WSN,0.3076923076923077,0.125,0.4232558139534884,0.1282051282051282,0.02247191011235955,0.5776892430278885,0.1694214876033054,0.5155279503105591,0.36082474226804123,0.024096385542168676,0.38235294117647056,0.5578034682080923,0.5925925925925926,0.47453083109919586,0.5714285714285714,0.4892086330935252,0.4224137931034483,0.4325842696629213,0.6326530612244897,0.5155279503105591
841,2002,Jorge Posada,NYY,0.42307692307692313,0.075,0.627906976744186,0.01282051282051282,0.011235955056179775,0.6294820717131476,0.16528925619834714,0.47204968944099385,0.24742268041237112,0.08433734939759037,0.5441176470588235,0.25289017341040465,0.2592592592592592,0.4316353887399463,0.46031746031746035,0.43165467625899284,0.5172413793103449,0.24157303370786515,0.727891156462585,0.47204968944099385
841,2003,Jorge Posada,NYY,0.46153846153846145,0.05,0.4744186046511628,0.02564102564102564,0.011235955056179775,0.5139442231075698,0.2851239669421488,0.5838509316770186,0.16494845360824742,0.10843373493975904,0.5147058823529412,0.18352601156069348,0.5925925925925926,0.3404825737265417,0.5396825396825397,0.5107913669064748,0.48275862068965514,0.2752808988764045,0.6530612244897959,0.5838509316770186
